ID,Name,Description,Class
495,御瑪卡【精胺酸+鋅】,「精力源源不絕…持續屹立不搖…關鍵時刻，後繼無力…抬不起頭」,1
496,鼎季養生穀物國寶茶6包(8盒),「失眠容易造成高血脂、心血管等相關疾病…體內脂肪堆積問題…抗氧化…減重…長壽茶」,1
497,台塑生醫舒暢益生菌年度專案,「抑制壞菌增生增加排便量…清除沾黏腸道陳年宿便…清除脂肪預防堆積改善腹瀉脹氣…萃取精華具有抗菌性與祛脂性，可發揮消臭及減重功能。可以減少因腸道功能不佳所引起的口臭、體臭及糞便臭…亦能有效減重」,1
498,長庚研發龜鹿四珍養生順行專案,「軟骨增生…新生軟骨、消炎，減緩關節疼痛骨液增生…有效刺激自體骨液增生形成防護膜…抑制發炎台塑龜鹿修復骨刺」,1
499,【KOMBO】桑葉茶（300gx2包）,「桑葉茶能阻斷葡萄糖的形成和吸收…能阻斷糖分解酵素…降低食用後之澱粉分解為葡萄糖之機率，讓糖分子直接透過腸子排泄掉，調節血糖值(GI值)。…桑葉含有豐富的胺基丁酸…抑制交感神經過度興奮的作用…則能使呈現恐慌或是興奮狀態的腦部沉靜」,1
500,Dr.高人一等,「吃到現在已經長高5公分了…增強免疫力…促進生長激素分泌…有助於燃燒脂肪…改善記憶力及學習力…活化細胞…身高從原本的133公分長高到137公分，竟然長高了4公分」,1
501,meysu酸櫻桃石榴綜合蔬果汁,「根據研究顯示，歐洲酸櫻桃含有維生素A具含有豐富的抗氧化素，能防止動脈硬化、心臟病、中風等。亦能減緩疼痛、加速肌肉修復...促進胰島素分泌，不僅能保護心臟，還能預防糖尿病」,1
502,自然美綠藻紅石榴孅盈膠囊++-專,「自然美綠藻紅石榴孅盈膠囊++-專」「SO身大作戰秘笈…水腫+油脂OUT…消滅掰掰肉…趕走泡芙人」,1
503,可纖壽,「激活你的幹細胞！…經歷了上週的水瀉…也不知道吃了什麼，從週日晚上開始一直腹瀉…打針吃藥一樣沒效…看著桌上的可纖壽…奇蹟發生了…突然不再瀉變成狂放屁…萊威公司出產…裡面最棒的就是一氧化氮跟奈米粉末跟啟動劑好沖好吸收直接送到我們細胞的粒線體」,1
504,代謝+美形人氣套組,「30天超強代謝...reducesbodyfatmassinhealthyoverweighthumans...因為體重還有涵蓋水分還有肌肉。其中肌肉比脂肪重很多，脂肪其實是體積很大較輕的軟綿綿物質」,1
505,【即期品Jaxcocococonutoil強力促銷】離心萃取椰子油400MLx2入,「瘦身燒脂…加速燃燒脂肪，特別是頑固肚部脂肪…提高免疫力…建議油漱法能預防各種疾病，科學家研究則表明油漱法能通過減少牙齒細菌、病毒和真菌來改善口腔狀況」,1
506,【金線連活力甘錠】-元氣補給站,「適合這樣的你…經常熬夜…經常應酬飲酒…經常暴飲暴食…維持肝臟正常運作…護肝」,1
507,扶衛淨,「這幾天#小漢發現腹瀉、消化不良、胃食道逆流、胃痛比平常多…#扶衛淨以中醫理論為基礎…提供胃腸更多的防護與健康！」,1
508,舒果原力桑葚酵素、諾麗果酵素,「體內血液呈弱鹼性，清除體內廢物，保持腸內細菌平衡、強化細胞…把血液中的廢物排出體外，分解發炎病毒，分解造成酸性的膽固醇，使血液呈現弱鹼性，永保血液循環暢通」,1
509,歐特-有機青汁多穀奶（800g/罐）-三罐組,「超級食物藜麥…適量食用有助減輕心血管負擔...全榖的營養價值比精緻穀類高3.5倍，能降低慢性疾病發生的風險...含完全蛋白九種氨基酸...促進生長發育」,1
510,活動日期12/19~12/25E計畫第二代升級版通通現貨可刷卡免運費現在下單送按摩油,「下垂想變挺…想改善胸型…覺得胸部小沒自信不性感…羨慕C罩杯的漂亮胸型…穿比基尼總要墊水餃墊…內衣拖掉打回原型」,1
511,冠讚勇,「因為咱每一節”關”這咧每一層骨頭頭前後面都是軟骨阿，關節跟關節就是骨頭跟骨頭中間一定要有軟骨阿，我問你軟骨不夠Q軟、軟骨不夠古溜，我跟你說你伸了縮了跟嘸輸這咧啥你家在開鎖，你鑰匙插上去，挖~關住啦，對不對；就嘸輸你螺絲沒針油卡住了，咱卡早攏騎過腳踏車，那個車鍊沒針油就卡住對不對...我敢跟你說配方絕對別人沒有，只有我們獨家有...尤其你的腳頭碗、尤其你的么子骨，有人有去處理過你更加軟Q古溜就是咱ㄟ冠讚勇」,1
512,視界清-金盞花萃取葉黃素膠囊,「視界清(佐以視力檢查圖)…抗藍光專利授權…改善假性近視、六大舒緩眼睛疲勞感…用眼過度的上班族…每日補充讓你視野更清晰」,1
513,攝利通、必好順,「攝利通、必好順泌尿系統問題查埔人吃攝利通、女性朋友吃必好順，要註明購買禮盒裝180粒裝原價5400現在優待4800，要來註明購買電話再來利用，02-85112345...鼠尾草...尿道發炎..小便酸酸痛痛...我再講一次...攝利通、必好順最後一次優待..賣完就沒有...電話請打02-85112345」,1
514,好孕優,「抗敏黃金期孕期攝取益生菌…父母若有過敏，寶貝過敏的機率相對提高許多!最好能從懷孕開始就做好過敏的預防」,1
515,希麗佳,「肌膚再生感受度98.8%用喝的菁華液就能實際感受逆齡…美肌效果消滅皺紋重現光澤秀髮預防老化…才使用3個月外表看起來-10歲(年輕)…零皺紋、零斑點、零暗沉徹底解決老化原因!…連嚴重異位性皮膚炎的肌膚都在半年內改善!應用先端再生醫療」,1
516,GNC纖級版蔬果酵素精華8入組,「缺少酵素警訊...卡卡一族元氣缺缺口氣問題婦愁者細菌部隊...全酵吸收專利降低發炎對抗病菌...SOD對抗自由基...沒有酵素就沒有生命」,1
517,PTS6優白真珠嘉益菌,：「．．．食用後的優點：．．．促進保健胃腸，肝臟、腎臟、心臟，可保持人體最佳平衡狀態。．．．調整體態體重．．．維持正常免疫力者．．．不見痘源產生．．．」,1
518,純菁紅麴良菌,：「主要功效1.降低膽固醇、血脂及三酸甘油酯。2.降血壓、降血糖。3.促進關節代謝正常化，同時提供改善滑液的黏多醣體，治療退化性關節炎及風濕性關節炎。．．．」,1
519,LETO(麗托藍藻),：自足使人誤認服用麗托藍藻後，1個月即能達輕輕鬆鬆調整體質、2個月即能達養顏美容新陳代謝、3個月即能達健康美麗青春永駐之效果,1
520,巴西蘑菇100%子實體膠囊,：「…增強免疫力…活化細胞的免疫機能，阻止癌症細胞的增殖、轉移與復發。…不可思議的抗腫瘤效果。吸附排泄致癌物質的防癌效果。降血糖、改善糖尿病。降膽固醇、改善動脈硬化。…肝病和過敏症等都有良好的改善效果…宜發資訊科技工作坊…」,1
521,黃清香即蘑菇大師專賣店,「美麗不挨餓健康美出來」「硒可以預防腫瘤癌症…那些服用硒補充物的第一組患者，胃癌的機率…少五成以上，攝護腺癌降低…，大腸癌降低…，肺癌降低…」「兆豐興農鴻喜菇全程採有機栽培含豐富葉酸、有機硒、多醣體等」「靈芝鴻喜菇菌鍋」,1
522,高麗真珠草,：「……產品的優點……高麗真珠草售：新臺幣2，980『高麗真珠草』的成分包括韓國真珠草傳統功效\補肝、護肝、解疳積現代解釋\抗病毒、強肝解毒、增強免疫力……錦鴻生技國際TEL：000-0-00000000」,1
523,補力健山藥粉,：經由先進技術精製而成，．．．山藥有臺灣威而剛之稱，在本草藥典神農本草經』即列為上等藥材，有滋養、強壯及止瀉效果，入脾、肺、腎三經，具有健脾、補肺、固腎益精之功效，紅山藥更有滋陰補血效果，是孕婦坐月子必食之補品,1
524,佛果牌婦益寶,：「是女性朋友從小到大一輩子的補品，針對小女孩幫助維持正常發育，幫助青春期的少女轉大人順利，對懷孕的婦女來說，產前補胎，產後補月子，對內分泌失調、正值更年期或停經的較年長婦女來說，可以有調整身體機能的作．．．訂購專線：（02）00000000」,1
525,養生梅,：「神奇不可思議的『梅子』．．．梅子的神奇在於她的枸櫞酸特性（鹼性之王），能快速分解疲勞素，及不可思議的可逆性（相對症狀，例如胃酸過多與不足），且具有雙重的殺菌效果（多種腸內致病菌）及解三毒（水毒、食物毒、血液毒）。至於扁桃腺炎、喉嚨痛、支氣管疾病、腸胃潰瘍、更年期障礙、改善體質等等皆有不可思議之助益。．．．唯有完整品質的養生梅，堪為我們健康之守護神。八正覺天然養生園地：養生諮詢專線（02）0000-0000、0000-000000，傳真（02）0000－0000．．．」,1
526,神奇蔬菜救命湯,：「蔬菜湯與糙米茶，優異的效果與實績：能有效治療與預防癌症的可能性。使磨損過的關節成為正常。再次使人體的骨骼重生而更強健。防止老化現象，恢復皮膚的年輕化，實現身體的復活力。白內障（症）亦能痊癒。肝臟病、高血壓、心臟疾患，特別是腦腫瘤、腦癌及其他頭部的病症亦可治好。可以醫治原爆性白血病與急性白血病。及其他數不清的症狀。．．．若有任何疑問，歡迎與我們聯絡！彰化市○○路三十二號，諮詢專線：O00-000000行動電話：0000-000000」,1
527,益兒壯嬰幼兒口服電解質補充液,「運動前後感冒、發燒、腹瀉．．．」,1
528,長大黑麻油/長大茶籽油,「健胃整腸、清肝解毒、增進血液順暢‧」「．．．該品確係長食有限公司產品無誤」「補肝、補腎」「健胃整腸、清肝解毒、增進血液順暢．．．．．．」,1
529,宏醫敏元素體質平衡特效組/宏醫敏元素3倍力敏感掰掰組/超級有酵宏醫敏元素3倍力單盒,：「全新3倍力……它是全世界登上美國第1名抗過敏益生菌就是宏醫敏素（宏醫敏元素）……敏元素3倍力幫您同時滅火，PFAR菌，P菌幫助眼睛鼻子所有過敏，降發炎，滅喉嚨氣管發火，滅肺部發火；R菌是全身免疫性、腦部滅火，很多人在腦部莫名偏頭痛、開始憂鬱、莫名發怒……腦部在過敏發炎，這個一定要R菌才有效果；F菌滅皮膚發炎；A菌滅腸胃發炎……（輔導案例）他嚴重到耳朵斷裂，皮膚炎、氣喘……每天早上1包，晚上1包，15天後它所有紅腫癢全消（使用前後圖示）；4歲開始吃，他每天吃敏元素長大，比別人高1個頭；斯容大蕁麻疹，吃這1支很快好，她3天整個（症狀）全消；有人最快40分鐘，紅腫癢全消……你現在有任何的症狀，你有腸胃敏感、皮膚、鼻子、夏天很容易口角破的、有腸病毒的、拉肚子、腹瀉，我告訴你，它真的2包見效…（主持人）我自己蕁麻疹發作，12點45分發作，我吃2包敏元素，13點30分蕁麻疹全退……能抗過敏、抗發炎，全世界就只有這1支……裡面有4種菌種……」「敏感掰掰……抗發炎功效及改善免疫系統」「鳳梨酵素抗發炎專利……抗發炎功效及改善免疫系統」,1
530,伊森生醫名模完美曲線美纖飲,「…阻醣阻澱…伊森生醫名模完美曲線美纖飲保證24小時脂肪-213%24小時代謝+233%10天體重-5…游離脂肪酸含量比一般人相比減少近400倍…進而攻擊人體深處難以瓦解的游離脂肪…快狠準立即分解減吋…進而讓身體成為易瘦體質…76kg-47kg…消除游離脂肪…」、「…TCU橘皮發酵液具有消除游離脂肪功效24小時消除游離脂肪…阻醣阻澱…」,1
531,草本鐵美妍飲,「…你還在因為生理期缺鐵頭暈嗎?草本鐵美妍飲-一天一瓶輕鬆改善…調整女性週期不適…缺鐵讓妳暈眩疲倦?，每天一瓶改善每月鐵質流失…」,1
532,長庚純正牛樟菇菌絲體純液搶購組,「…牛樟菇菌絲體防止肝臟發炎作用明顯增進肺癌抑制療效並緩化療藥物的肝臟毒性…牛樟菇含有…促進鼻咽癌細菌凋亡…」,1
533,快朝酵素PLUS酵母,「…真的很在意肚子上的肥肉跟藏不住的小腹嗎…常被嘲笑『你這個肥婆！』…為了瘦身，我試過好多方法！但很遺憾，無論怎樣節食或運動，都瘦不下來…日本正夯的『酵素瘦身法』我自己試過後小腹消掉了、再次重回S號！…短時間瘦身…66公斤→52.5公斤(瘦了-13.5公斤)…減肥效果…分解多餘脂肪…解決女性煩惱…生理不順、肌膚問題…防止暴飲暴食…吸附體內的老廢物一起排出體外…0800-000-902…」、「…健康食品…整理好腸內環境就是減肥的捷徑…因為排便不順而造的肥胖，而在我吃了快朝酵素，減肥竟然成功了…順利的瘦了下來…快朝酵素能幫助緩解便秘…0800-000-902…」,1
534,美國許氏花旗參精萃粉光禮盒,「…花旗參最佳涼補食材醫師:夏天涼補美國威州花旗蔘首選…因為吃了參這個胃疾這個病就慢慢好了…我這兩天…我的聲音正常了然後昨天我跟我兒子睡覺一躺下去我就突然發現我沒有夜咳耶…那種常感冒或常喉嚨沙啞的都推薦他吃…感冒期間都可以吃…因為我們沒有辦法去改變大環境，我們必須要用我們自己提升我們免疫能力，所以我們就要去吃花旗參…我每天在這裡面加一包的花旗參粉…我大概喝了三天…觀眾朋友我節目上聲音正常了，然後我昨天跟我兒子睡覺，一躺下去我就突然發現我沒有夜咳耶，不然我以前都是一定要吃吃咳嗽膠囊啊、鼻炎膠囊一定要吃…」,1
